ID;LATITUDE;LONGITUDE;SIZE;MonthPrice;PricePerSquareMeters
90992553;39.4555975;-0.3421876;152.0;1200.0;8.0
36799932;39.4745375;-0.3751029;75.0;750.0;10.0
90966893;39.4673975;-0.3683353;107.0;1300.0;12.0
90596233;39.4922634;-0.3743148;117.0;760.0;6.0
90589179;39.4704952;-0.3728707;50.0;740.0;15.0
90113848;39.4701106;-0.3782584;301.0;1500.0;5.0
89844976;39.4729251;-0.3871458;78.0;825.0;11.0
90474660;39.4778449;-0.3819214;91.0;1400.0;15.0
90327964;39.4722176;-0.3756377;45.0;600.0;13.0
90114498;39.4753869;-0.3773452;105.0;1350.0;13.0
87630774;39.4723656;-0.4020801;80.0;700.0;9.0
89611434;39.4707076;-0.3759387;69.0;950.0;14.0
89299339;39.4858423;-0.3665817;91.0;690.0;8.0
88961507;39.4728363;-0.3766059;38.0;995.0;26.0
86890506;39.4648967;-0.3901173;127.0;700.0;6.0
85682245;39.4740237;-0.3832576;53.0;650.0;12.0
91019911;39.4748656;-0.4016801;75.0;650.0;9.0
90975658;39.468897;-0.3731067;40.0;710.0;18.0
90973070;39.4689811;-0.3995874;85.0;650.0;8.0
90759242;39.4609174;-0.3748163;140.0;825.0;6.0
88875300;39.4636154;-0.3885615;150.0;950.0;6.0
91037591;39.4767448;-0.3746906;75.0;850.0;11.0
91037590;39.4762448;-0.3753906;75.0;1100.0;15.0
91037282;39.450481;-0.358642;68.0;850.0;13.0
91034482;39.4833175;-0.36047;120.0;500.0;4.0
86891730;39.4650967;-0.3915173;150.0;700.0;5.0
91031425;39.4711877;-0.3678432;140.0;1900.0;14.0
91020913;39.4612759;-0.3701873;66.0;700.0;11.0
91016132;39.4747652;-0.3897607;60.0;780.0;13.0
91012658;39.4382233;-0.3902254;122.0;750.0;6.0
91012644;39.4816856;-0.3762068;100.0;550.0;6.0
91006400;39.4764199;-0.3759274;145.0;2400.0;17.0
91006378;39.4571609;-0.342383;98.0;900.0;9.0
90997998;39.4755448;-0.3744906;55.0;1100.0;20.0
90997163;39.4764448;-0.3773906;40.0;850.0;21.0
90997012;39.4764448;-0.3744906;25.0;750.0;30.0
86215276;39.4771125;-0.3646702;200.0;1800.0;9.0
90964503;39.4879994;-0.3745502;114.0;800.0;7.0
90964459;39.469397;-0.3744067;35.0;710.0;20.0
90964466;39.4823117;-0.3710407;55.0;700.0;13.0
90964435;39.4676135;-0.4021721;99.0;650.0;7.0
90964439;39.4691589;-0.3911019;95.0;650.0;7.0
90963799;39.469973;-0.3777478;166.0;1900.0;11.0
90653160;39.4642715;-0.3267707;70.0;875.0;13.0
90657093;39.4572506;-0.3619384;113.0;800.0;7.0
90686388;39.4738902;-0.3830751;115.0;1000.0;9.0
90651181;39.4931435;-0.4019287;110.0;1400.0;13.0
90602202;39.45656;-0.3433041;95.0;850.0;9.0
90599429;39.4716596;-0.3815195;154.0;1950.0;13.0
90589903;39.4555243;-0.391961;200.0;2000.0;10.0
90563540;39.4733786;-0.3934752;90.0;850.0;9.0
90491667;39.4655841;-0.3839956;88.0;1200.0;14.0
90490508;39.4761396;-0.3747812;151.0;1800.0;12.0
90477253;39.4700447;-0.3738258;91.0;1100.0;12.0
90404266;39.4642243;-0.3770939;72.0;1100.0;15.0
90402621;39.4878485;-0.3891763;68.0;750.0;11.0
90398125;39.479681;-0.3795361;90.0;1200.0;13.0
90353368;39.4617189;-0.3762465;55.0;650.0;12.0
90336100;39.4642586;-0.3766919;96.0;950.0;10.0
90279223;39.4715534;-0.3725973;187.0;1600.0;9.0
90241405;39.4719077;-0.3712369;134.0;1700.0;13.0
90230275;39.4683077;-0.3733369;137.0;1500.0;11.0
90213559;39.466978;-0.3825372;90.0;900.0;10.0
27363269;39.4572223;-0.3501252;81.0;800.0;10.0
90142250;39.4791797;-0.3787827;60.0;800.0;13.0
90134353;39.4785768;-0.3858564;94.0;1000.0;11.0
90126723;39.4613482;-0.3488238;77.0;800.0;10.0
90114496;39.4716106;-0.3795104;191.0;1800.0;9.0
90098187;39.4599656;-0.3692554;49.0;800.0;16.0
90058222;39.4933243;-0.3595199;76.0;890.0;12.0
89840381;39.4583465;-0.3745723;150.0;2975.0;20.0
89774849;39.4662604;-0.3704737;70.0;800.0;11.0
89708901;39.4756745;-0.3756162;180.0;2200.0;12.0
89364277;39.4640067;-0.3399779;40.0;750.0;19.0
89298324;39.4716029;-0.3792548;92.0;1200.0;13.0
89290210;39.4677358;-0.3772276;70.0;900.0;13.0
89206627;39.4777271;-0.3829826;110.0;2000.0;18.0
89203879;39.4616017;-0.3297669;75.0;950.0;13.0
89194265;39.4730712;-0.3764196;105.0;900.0;9.0
89122850;39.4644376;-0.3882946;140.0;800.0;6.0
89034890;39.4628116;-0.3736131;55.0;950.0;17.0
88960951;39.4747124;-0.352951;87.0;1500.0;17.0
88960923;39.4677219;-0.3458219;75.0;1200.0;16.0
88757180;39.4518987;-0.3590519;115.0;1400.0;12.0
88692490;39.4699474;-0.3593121;170.0;2200.0;13.0
88453619;39.4763462;-0.4015308;108.0;950.0;9.0
88420389;39.4604552;-0.3735915;60.0;1000.0;17.0
88279912;39.468497;-0.3744067;60.0;1250.0;21.0
88079575;39.463946;-0.3658694;75.0;1350.0;18.0
88034883;39.4749731;-0.3790128;100.0;1000.0;10.0
87940874;39.4622288;-0.3711241;100.0;1100.0;11.0
87940714;39.4706394;-0.3325383;50.0;1200.0;24.0
87940707;39.4772271;-0.3832826;110.0;2500.0;23.0
87940620;39.4762524;-0.3808811;71.0;800.0;11.0
85696066;39.4722056;-0.3233515;90.0;1600.0;18.0
85320150;39.4705464;-0.3784646;237.0;1800.0;8.0
85319866;39.4779271;-0.3829826;380.0;10000.0;26.0
85319841;39.4769271;-0.3810826;150.0;2300.0;15.0
85319705;39.4552996;-0.3754291;120.0;1100.0;9.0
85319483;39.4693866;-0.3843265;140.0;1350.0;10.0
85319466;39.4737032;-0.3810932;80.0;1500.0;19.0
85320130;39.4701821;-0.3777685;85.0;1600.0;19.0
85319426;39.4767932;-0.3820778;74.0;1200.0;16.0
85319378;39.4610527;-0.3540465;121.0;1700.0;14.0
85319187;39.4792161;-0.3294092;66.0;900.0;14.0
86707408;39.4745532;-0.3755403;125.0;2600.0;21.0
90951640;39.4793567;-0.3774281;72.0;750.0;10.0
90920806;39.4790085;-0.3764837;100.0;750.0;8.0
90920615;39.4726231;-0.3699349;74.0;700.0;9.0
90918401;39.477636;-0.384017;65.0;900.0;14.0
90917764;39.4735599;-0.3810349;111.0;900.0;8.0
90899656;39.4616237;-0.3883796;70.0;790.0;11.0
90893738;39.4714671;-0.3721949;174.0;1650.0;9.0
90891153;39.4550761;-0.3568071;85.0;800.0;9.0
90886738;39.4788656;-0.3790236;81.0;1100.0;14.0
87734517;39.4697759;-0.3788639;100.0;900.0;9.0
90854874;39.4678131;-0.3738858;160.0;1600.0;10.0
90838597;39.4608574;-0.3463931;75.0;695.0;9.0
90806538;39.463626;-0.3771727;90.0;1350.0;15.0
90803850;39.4851088;-0.4063193;60.0;725.0;12.0
90785017;39.4768367;-0.3726927;75.0;900.0;12.0
90749850;39.4743983;-0.3814042;100.0;1300.0;13.0
90748454;39.4920972;-0.399996;59.0;725.0;12.0
90745951;39.4666316;-0.3705047;110.0;1250.0;11.0
90745831;39.4713067;-0.3752133;89.0;1000.0;11.0
90737933;39.4664894;-0.375578;150.0;1200.0;8.0
90735135;39.4669052;-0.329871;200.0;1250.0;6.0
91022572;39.4899564;-0.3798621;77.0;520.0;7.0
91021922;39.4638575;-0.3286034;77.0;600.0;8.0
90971646;39.4689266;-0.3893604;83.0;750.0;9.0
90977953;39.4715832;-0.3862094;99.0;860.0;9.0
90997841;39.46236;-0.3468;62.0;650.0;10.0
90966250;39.4708187;-0.3291472;51.0;750.0;15.0
90962519;39.4922823;-0.3616361;120.0;950.0;8.0
90860647;39.4933644;-0.3601622;130.0;1100.0;8.0
90578801;39.4705909;-0.384478;168.0;1100.0;7.0
83308040;39.4670562;-0.3704975;274.0;3250.0;12.0
90215013;39.4712909;-0.383978;143.0;1100.0;8.0
90167618;39.4780027;-0.3590642;200.0;1500.0;8.0
89988750;39.4682744;-0.3871168;90.0;750.0;8.0
89951080;39.4676604;-0.3498073;115.0;1000.0;9.0
89898971;39.4674106;-0.3675253;288.0;1900.0;7.0
85505130;39.46975;-0.36777;78.0;1100.0;14.0
89449127;39.4668806;-0.3660587;160.0;925.0;6.0
89307969;39.4761117;-0.3759941;84.0;1100.0;13.0
90964805;39.4684101;-0.3724642;359.0;2500.0;7.0
90176285;39.483615;-0.4063251;100.0;1100.0;11.0
89977764;39.4600527;-0.3523465;131.0;1500.0;11.0
89923373;39.4759479;-0.3830723;145.0;1150.0;8.0
84919010;39.456716;-0.3905093;103.0;850.0;8.0
91034353;39.4803947;-0.3264447;80.0;650.0;8.0
91034205;39.4738846;-0.3413963;120.0;1000.0;8.0
90997975;39.4656747;-0.3752933;90.0;1199.0;13.0
90990434;39.4764516;-0.3870838;120.0;1500.0;13.0
87933903;39.4724265;-0.3782482;50.0;650.0;13.0
90983906;39.4509809;-0.3303468;95.0;630.0;7.0
90985700;39.4810706;-0.350604;125.0;800.0;6.0
90967925;39.47504;-0.40255;78.0;600.0;8.0
90940981;39.4925891;-0.4050327;170.0;1100.0;6.0
90950511;39.4649222;-0.3535942;150.0;1000.0;7.0
33236199;39.4845088;-0.4034193;54.0;700.0;13.0
90934949;39.4754807;-0.3746823;100.0;750.0;8.0
90920176;39.4605362;-0.335735;98.0;600.0;6.0
90855111;39.4725775;-0.3679518;104.0;1100.0;11.0
86165771;39.4679131;-0.3720858;160.0;2000.0;13.0
37471709;39.456825;-0.360198;60.0;649.0;11.0
89728009;39.4622395;-0.3483456;85.0;600.0;7.0
88746179;39.4669894;-0.375378;150.0;1200.0;8.0
90681239;39.4903433;-0.4015912;66.0;950.0;14.0
91016894;39.4757734;-0.3894597;151.0;1300.0;9.0
91012033;39.4670646;-0.3338127;85.0;650.0;8.0
91007031;39.4898364;-0.4076919;85.0;900.0;11.0
85145932;39.4605443;-0.3330564;110.0;850.0;8.0
90847689;39.4712733;-0.3309308;76.0;800.0;11.0
90762032;39.461944;-0.381421;83.0;700.0;8.0
90670022;39.462532;-0.3735297;84.0;900.0;11.0
87757616;39.4762953;-0.3817326;70.0;850.0;12.0
90677756;39.4718035;-0.3720913;85.0;900.0;11.0
90561668;39.4867913;-0.3906006;90.0;560.0;6.0
90483478;39.4566071;-0.3831956;134.0;750.0;6.0
90464773;39.470213;-0.3294779;47.0;700.0;15.0
90413246;39.4737002;-0.3644177;97.0;770.0;8.0
90398169;39.4726727;-0.3815766;90.0;750.0;8.0
90297694;39.4741028;-0.3761294;49.0;650.0;13.0
90355940;39.4669097;-0.3778851;109.0;950.0;9.0
90183148;39.4557256;-0.3592581;123.0;950.0;8.0
90115791;39.4545243;-0.392661;400.0;2000.0;5.0
90115281;39.4595824;-0.3699598;140.0;2500.0;18.0
90097989;39.470497;-0.3744067;40.0;700.0;18.0
89756822;39.4698481;-0.3880863;95.0;850.0;9.0
89656349;39.4643947;-0.3802877;60.0;650.0;11.0
89412700;39.4622034;-0.3971949;140.0;900.0;6.0
89360542;39.4832505;-0.3822918;70.0;550.0;8.0
89017444;39.4621991;-0.3938578;100.0;1050.0;11.0
86368679;39.4758921;-0.3299775;120.0;900.0;8.0
88553056;39.4554619;-0.3760662;102.0;1100.0;11.0
90998720;39.4695758;-0.3543128;80.0;700.0;9.0
90830452;39.4868392;-0.4030091;60.0;650.0;11.0
90744731;39.4687117;-0.3853441;120.0;850.0;7.0
90625742;39.4841174;-0.4017198;158.0;1100.0;7.0
91021431;39.460926;-0.3879196;61.0;870.0;14.0
91019306;39.4582976;-0.3622757;100.0;1000.0;10.0
91019034;39.4909595;-0.3631427;111.0;900.0;8.0
90984589;39.4647174;-0.3325874;104.0;800.0;8.0
90981634;39.4844023;-0.3552212;97.0;900.0;9.0
85094040;39.4836103;-0.3291714;77.0;550.0;7.0
90967325;39.4857771;-0.3615167;69.0;700.0;10.0
90832637;39.4780714;-0.3787951;146.0;1200.0;8.0
90762672;39.4733765;-0.3465599;81.0;1000.0;12.0
90699143;39.4625752;-0.352642;144.0;1300.0;9.0
90697630;39.4742444;-0.3706045;118.0;1500.0;13.0
90686081;39.4632104;-0.3788649;62.0;850.0;14.0
90600408;39.4681906;-0.369195;232.0;2100.0;9.0
90595021;39.4698245;-0.3727446;257.0;3900.0;15.0
90529279;39.4772884;-0.3846405;80.0;1150.0;14.0
90469326;39.4931972;-0.399396;90.0;900.0;10.0
90469325;39.4917972;-0.399296;81.0;725.0;9.0
90469314;39.4947972;-0.400896;52.0;725.0;14.0
90469313;39.4923972;-0.399596;56.0;725.0;13.0
90388422;39.4732113;-0.3784342;179.0;2200.0;12.0
90243467;39.4720414;-0.3787964;82.0;1100.0;13.0
90209848;39.4935972;-0.399996;90.0;900.0;10.0
90176202;39.4950972;-0.402896;38.0;600.0;16.0
90116860;39.4738956;-0.3731026;147.0;2000.0;14.0
90113553;39.4748;-0.3793;150.0;1600.0;11.0
90113265;39.47304;-0.38465;150.0;1500.0;10.0
90112797;39.4574825;-0.3487244;130.0;3000.0;23.0
90111875;39.4713154;-0.3727682;242.0;3500.0;14.0
89994854;39.4672687;-0.3653018;110.0;1200.0;11.0
89982264;39.4653106;-0.3671253;282.0;2000.0;7.0
89981654;39.4731166;-0.3324068;55.0;960.0;17.0
89939457;39.4701368;-0.3719561;250.0;2750.0;11.0
89840758;39.4665153;-0.3325004;80.0;790.0;10.0
89793100;39.4630949;-0.3285423;115.0;1200.0;10.0
89616669;39.468897;-0.3715067;38.0;710.0;19.0
89616687;39.4596232;-0.3683779;74.0;975.0;13.0
89614549;39.4723629;-0.3729452;80.0;1000.0;13.0
89611515;39.4704934;-0.3711194;158.0;3500.0;22.0
89611389;39.4742532;-0.3758403;133.0;2600.0;20.0
88148857;39.4658558;-0.3775905;106.0;1200.0;11.0
91028249;39.4926265;-0.3634715;115.0;1200.0;10.0
91007164;39.4918085;-0.3817093;82.0;650.0;8.0
90967955;39.4563022;-0.3863228;90.0;600.0;7.0
90957400;39.4593537;-0.3843353;70.0;620.0;9.0
90954827;39.4561639;-0.3664685;82.0;650.0;8.0
90945156;39.471062;-0.3310411;75.0;700.0;9.0
90928523;39.4736277;-0.3531191;120.0;1000.0;8.0
90941638;39.4917133;-0.3813964;86.0;590.0;7.0
90941624;39.4937716;-0.3959544;67.0;530.0;8.0
90933491;39.4821516;-0.4040104;123.0;1100.0;9.0
90930283;39.4665131;-0.3726858;88.0;1000.0;11.0
90926151;39.4903052;-0.3876192;78.0;620.0;8.0
90909912;39.4725979;-0.3829151;55.0;695.0;13.0
90909911;39.4716445;-0.4070581;90.0;590.0;7.0
90899513;39.4833933;-0.3542319;108.0;900.0;8.0
90893605;39.4727589;-0.3855975;90.0;850.0;9.0
90872411;39.490614;-0.3811588;85.0;595.0;7.0
90871907;39.4594028;-0.3774996;65.0;800.0;12.0
90845299;39.4726997;-0.3836177;90.0;895.0;10.0
90842821;39.45299;-0.33829;108.0;950.0;9.0
90841181;39.4712056;-0.3923291;81.0;800.0;10.0
34795094;39.4616818;-0.356189;92.0;1100.0;12.0
90803847;39.4674708;-0.3792188;90.0;800.0;9.0
90784956;39.4680254;-0.3799999;220.0;1600.0;7.0
90766120;39.465113;-0.3705044;160.0;1200.0;8.0
90765650;39.4727909;-0.383578;145.0;1100.0;8.0
90751070;39.4734965;-0.3243027;130.0;1500.0;12.0
90748556;39.4802001;-0.3573846;95.0;850.0;9.0
35013263;39.4827914;-0.3532639;83.0;800.0;10.0
90043343;39.4612617;-0.3827768;113.0;800.0;7.0
89937762;39.491372;-0.4009224;140.0;1400.0;10.0
89835687;39.4673723;-0.3717561;120.0;1100.0;9.0
89428311;39.4890328;-0.399303;160.0;1450.0;9.0
86455679;39.4614156;-0.3733523;70.0;1000.0;14.0
88467271;39.491372;-0.4009224;260.0;2700.0;10.0
87040490;39.4759172;-0.3264236;114.0;1800.0;16.0
91041843;39.4727254;-0.3568442;101.0;900.0;9.0
91040912;39.4685266;-0.3372991;119.0;1200.0;10.0
91040493;39.4556071;-0.3826956;119.0;700.0;6.0
91040050;39.4671124;-0.3356933;112.0;950.0;8.0
91039805;39.4845337;-0.3722424;109.0;900.0;8.0
91037802;39.4694887;-0.3782061;170.0;1300.0;8.0
91033420;39.4542953;-0.3590172;73.0;700.0;10.0
91023151;39.468397;-0.3723067;52.0;710.0;14.0
91019692;39.4897431;-0.3765193;127.0;800.0;6.0
85870877;39.4745756;-0.3762648;79.0;850.0;11.0
91006360;39.4703133;-0.3572908;143.0;1000.0;7.0
90264610;39.4658676;-0.3401026;65.0;600.0;9.0
90967952;39.4751937;-0.3593349;121.0;1000.0;8.0
90992359;39.4684238;-0.3654901;150.0;1500.0;10.0
90992272;39.4927575;-0.3575231;98.0;750.0;8.0
90992225;39.4904479;-0.3620742;124.0;1100.0;9.0
90991369;39.4640034;-0.3420949;82.0;900.0;11.0
90962456;39.4685032;-0.3657384;135.0;1300.0;10.0
89293161;39.4759329;-0.3834951;100.0;950.0;10.0
90920989;39.4698447;-0.3727258;80.0;900.0;11.0
28151679;39.4890804;-0.3736302;93.0;800.0;9.0
90919015;39.4694787;-0.3742663;147.0;1000.0;7.0
1486216;39.4733907;-0.3510749;81.0;690.0;9.0
29978234;39.4552038;-0.3418917;40.0;570.0;14.0
90867273;39.4746375;-0.3965907;80.0;650.0;8.0
90845841;39.4919429;-0.402853;160.0;1300.0;8.0
90836462;39.4669465;-0.3653836;194.0;1900.0;10.0
90803916;39.4758791;-0.3600658;80.0;800.0;10.0
90802422;39.4642715;-0.3267707;70.0;875.0;13.0
85731335;39.4650131;-0.3731858;160.0;1600.0;10.0
84624262;39.4598757;-0.3647793;113.0;1150.0;10.0
90775295;39.4906005;-0.3693173;103.0;810.0;8.0
90763999;39.4723228;-0.3582481;120.0;1000.0;8.0
90723593;39.4778996;-0.3562656;123.0;895.0;7.0
83480455;39.4547523;-0.3440824;135.0;1100.0;8.0
86777774;39.4693178;-0.3477201;78.0;760.0;10.0
38563979;39.4632965;-0.3433435;85.0;725.0;9.0
90554168;39.4606613;-0.3650759;121.0;800.0;7.0
90529366;39.47424;-0.38325;150.0;1500.0;10.0
85232970;39.4560511;-0.357367;69.0;800.0;12.0
81151711;39.4717086;-0.3313232;95.0;1200.0;13.0
40026000;39.4726316;-0.3921946;90.0;750.0;8.0
90291048;39.4714505;-0.4027179;114.0;950.0;8.0
34543202;39.4537879;-0.3606047;95.0;950.0;10.0
90341759;39.45556;-0.35832;157.0;1300.0;8.0
90309933;39.4717067;-0.3745133;90.0;1000.0;11.0
90287528;39.45695;-0.3574074;112.0;1100.0;10.0
90238645;39.472114;-0.3700429;100.0;1200.0;12.0
37102907;39.4740361;-0.3620424;70.0;690.0;10.0
89961355;39.4677972;-0.3703801;220.0;2500.0;11.0
89919270;39.4563503;-0.3606097;122.0;850.0;7.0
89842942;39.4666257;-0.3797215;85.0;950.0;11.0
28295214;39.4731323;-0.3683423;170.0;1950.0;11.0
39529680;39.4743336;-0.3778263;55.0;650.0;12.0
39535507;39.4740336;-0.3793263;115.0;1300.0;11.0
39535985;39.4739336;-0.3806263;60.0;650.0;11.0
89681407;39.4680154;-0.3701682;242.0;3500.0;14.0
86886221;39.4649877;-0.3699059;95.0;700.0;7.0
89380411;39.4696185;-0.3728075;78.0;900.0;12.0
89241456;39.4727667;-0.3761347;50.0;750.0;15.0
90281626;39.4824079;-0.3271434;68.0;790.0;12.0
88241986;39.4725391;-0.3714896;100.0;950.0;10.0
83921758;39.4920168;-0.3996658;280.0;2600.0;9.0
87989187;39.458947;-0.346473;144.0;1250.0;9.0
85319774;39.4716056;-0.3688257;95.0;1100.0;12.0
87678697;39.4744629;-0.3739452;80.0;1000.0;13.0
90993631;39.4718699;-0.3346721;80.0;650.0;8.0
90982832;39.4759026;-0.327586;120.0;825.0;7.0
90949501;39.4726189;-0.3855017;121.0;900.0;7.0
90943858;39.4763567;-0.3796281;72.0;750.0;10.0
90935601;39.4628157;-0.3701054;128.0;950.0;7.0
90933447;39.4771578;-0.3803643;55.0;800.0;15.0
90921344;39.4667647;-0.3674314;136.0;1400.0;10.0
90921366;39.4720269;-0.3571754;135.0;900.0;7.0
90907707;39.4734589;-0.3826975;81.0;825.0;10.0
90904291;39.4706693;-0.3293004;70.0;890.0;13.0
90900428;39.4715894;-0.3466571;95.0;850.0;9.0
90894977;39.4668257;-0.3817215;75.0;1500.0;20.0
90867317;39.470904;-0.4038761;85.0;650.0;8.0
90752506;39.4470192;-0.3745224;100.0;1250.0;13.0
88823653;39.4647486;-0.3663051;142.0;950.0;7.0
91032011;39.4718785;-0.3772916;188.0;1600.0;9.0
90952490;39.4739084;-0.3477793;95.0;850.0;9.0
90824032;39.47714;-0.40145;78.0;600.0;8.0
90806273;39.4765058;-0.3489356;150.0;900.0;6.0
90733481;39.4606797;-0.3760114;118.0;900.0;8.0
87162941;39.4684981;-0.3883542;98.0;850.0;9.0
84581422;39.4711571;-0.4023337;80.0;700.0;9.0
90521733;39.4682266;-0.3857604;81.0;750.0;9.0
86761197;39.4731027;-0.342415;85.0;750.0;9.0
90110647;39.4656489;-0.331724;77.0;700.0;9.0
86437836;39.4848875;-0.3697183;85.0;750.0;9.0
89455666;39.4687246;-0.3701945;105.0;1180.0;11.0
89408118;39.4668503;-0.3869079;100.0;750.0;8.0
87919550;39.4836595;-0.3626592;65.0;680.0;10.0
86592702;39.4721284;-0.4067737;70.0;650.0;9.0
91025634;39.4750714;-0.3756573;114.0;800.0;7.0
91000092;39.4737608;-0.3450902;90.0;740.0;8.0
90997646;39.4779017;-0.3536681;100.0;1000.0;10.0
90985134;39.4644729;-0.3427051;90.0;800.0;9.0
90935794;39.4826792;-0.3641334;173.0;1150.0;7.0
37142720;39.4744702;-0.356302;45.0;650.0;14.0
90839203;39.4888558;-0.3867145;72.0;700.0;10.0
88876828;39.4837888;-0.3787343;50.0;850.0;17.0
90596683;39.4751675;-0.3717732;106.0;850.0;8.0
90466204;39.4717775;-0.3662518;118.0;1500.0;13.0
90230297;39.4686845;-0.3483188;70.0;1000.0;14.0
90104808;39.4470192;-0.3741224;122.0;1000.0;8.0
87922583;39.4622729;-0.3433051;90.0;799.0;9.0
91031544;39.4648534;-0.4032075;115.0;750.0;7.0
91007221;39.4557194;-0.3987781;59.0;620.0;11.0
91005694;39.490727;-0.3997691;96.0;890.0;9.0
91004009;39.4582655;-0.3657342;65.0;600.0;9.0
91001707;39.4618237;-0.3873796;70.0;790.0;11.0
90997928;39.4778017;-0.3517681;96.0;1000.0;10.0
90996786;39.4658914;-0.3851541;100.0;725.0;7.0
37401467;39.479808;-0.401664;150.0;1200.0;8.0
90945682;39.4679408;-0.3379931;80.0;600.0;8.0
90951090;39.4493789;-0.3882864;100.0;675.0;7.0
90949451;39.4860825;-0.3632515;93.0;700.0;8.0
90913409;39.461044;-0.382221;83.0;700.0;8.0
90841749;39.4395077;-0.3878789;122.0;750.0;6.0
90811314;39.4659957;-0.4105418;106.0;690.0;7.0
90803936;39.4788713;-0.3832398;100.0;1100.0;11.0
90726207;39.4746013;-0.3926817;151.0;850.0;6.0
90707971;39.4690481;-0.3876863;95.0;800.0;8.0
90705202;39.4570003;-0.3576069;95.0;715.0;8.0
90697633;39.4706799;-0.39099;120.0;1500.0;13.0
90683872;39.4653783;-0.3307548;64.0;880.0;14.0
90661383;39.4616656;-0.3709554;50.0;700.0;14.0
90630922;39.4675707;-0.328579;75.0;640.0;9.0
90629532;39.4916374;-0.4031423;114.0;900.0;8.0
90598881;39.4752756;-0.3799536;60.0;895.0;15.0
90564161;39.4666472;-0.3268767;80.0;850.0;11.0
90563543;39.4591584;-0.373849;90.0;850.0;9.0
90531728;39.4803199;-0.3763274;163.0;2500.0;15.0
90529934;39.4724652;-0.3895607;75.0;750.0;10.0
90498938;39.4929472;-0.3905979;72.0;600.0;8.0
90414565;39.4710909;-0.385878;120.0;1100.0;9.0
90421026;39.462712;-0.3906727;87.0;850.0;10.0
90398343;39.4552328;-0.345352;170.0;2700.0;16.0
90397341;39.4616284;-0.3710522;50.0;700.0;14.0
90396551;39.4665772;-0.3734263;135.0;1248.0;9.0
90386669;39.487811;-0.3685714;173.0;1000.0;6.0
90382243;39.490727;-0.3997691;72.0;900.0;13.0
90367435;39.4752358;-0.377661;117.0;1200.0;10.0
90361324;39.4647163;-0.3706922;120.0;875.0;7.0
90333981;39.4674579;-0.3541735;157.0;1100.0;7.0
90326207;39.4604482;-0.3450238;77.0;800.0;10.0
90304880;39.4843394;-0.4002691;120.0;890.0;7.0
90234362;39.4764748;-0.3851569;86.0;750.0;9.0
90228862;39.4732976;-0.3830426;97.0;850.0;9.0
89737711;39.4744;-0.3780354;107.0;1350.0;13.0
29358162;39.4665131;-0.3726858;88.0;1000.0;11.0
90116889;39.4703715;-0.3680807;220.0;3000.0;14.0
89996469;39.4720561;-0.3529059;100.0;800.0;8.0
89993225;39.4740198;-0.3642715;525.0;3900.0;7.0
89968654;39.4902583;-0.3895685;79.0;690.0;9.0
89945272;39.4761271;-0.3831826;400.0;3500.0;9.0
89952736;39.4737428;-0.3718983;286.0;2500.0;9.0
89833650;39.499921;-0.393917;67.0;590.0;9.0
89721094;39.4978349;-0.3941943;60.0;650.0;11.0
89443392;39.453421;-0.4020595;106.0;730.0;7.0
89434456;39.4702572;-0.3809447;148.0;1400.0;9.0
89426228;39.4717167;-0.3740563;82.0;850.0;10.0
89424957;39.4740962;-0.3532268;104.0;800.0;8.0
89415111;39.4748124;-0.350051;79.0;650.0;8.0
89365476;39.4642945;-0.3661375;165.0;990.0;6.0
89364078;39.4633067;-0.3375779;40.0;850.0;21.0
89362514;39.4902583;-0.3895685;82.0;730.0;9.0
89362513;39.4902583;-0.3895685;82.0;710.0;9.0
89205432;39.4749883;-0.3849357;120.0;1500.0;13.0
89149195;39.4662551;-0.3560649;75.0;625.0;8.0
89149193;39.4745811;-0.3914604;90.0;650.0;7.0
88984378;39.451802;-0.3726011;79.0;620.0;8.0
83956092;39.476509;-0.379086;60.0;1050.0;18.0
88233708;39.46148;-0.3700546;69.0;900.0;13.0
87515897;39.4691996;-0.3750399;53.0;950.0;18.0
86207414;39.473889;-0.3267696;104.0;1900.0;18.0
81578742;39.476509;-0.379086;50.0;990.0;20.0
81518304;39.476509;-0.379086;55.0;990.0;18.0
81447650;39.476509;-0.379086;55.0;990.0;18.0
85967765;39.4738459;-0.3739059;50.0;730.0;15.0
86113664;39.4692496;-0.3933125;65.0;590.0;9.0
91005763;39.4410233;-0.3899254;80.0;750.0;9.0
90982656;39.4739395;-0.3424411;74.0;850.0;11.0
30228026;39.4600527;-0.3523465;137.0;1400.0;10.0
90973071;39.4679543;-0.3657335;125.0;1550.0;12.0
90958487;39.4571996;-0.3406261;149.0;1300.0;9.0
90968287;39.4748514;-0.3731359;68.0;675.0;10.0
90968286;39.4761514;-0.3766359;68.0;675.0;10.0
82338789;39.4728958;-0.387882;75.0;690.0;9.0
35834279;39.4607111;-0.3821857;70.0;650.0;9.0
90952588;39.4681043;-0.4121771;90.0;700.0;8.0
90952567;39.4646815;-0.3665723;88.0;1000.0;11.0
82376182;39.4532407;-0.3316969;88.0;700.0;8.0
90940787;39.472705;-0.377683;116.0;1200.0;10.0
90940752;39.4729566;-0.3834547;80.0;750.0;9.0
90937830;39.458757;-0.3468311;171.0;1325.0;8.0
90935089;39.4848268;-0.3952157;90.0;800.0;9.0
90934871;39.4726259;-0.3705976;133.0;2200.0;17.0
90929220;39.473405;-0.376683;50.0;750.0;15.0
